date,open_time,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_20,ema_50,rsi,macd,macd_signal,macd_diff,bb_high,bb_low,bb_mid
2022-05-04,1651622400000,2781.7,2965.85,2771.74,2940.64,548738.0668,2935.5474999999997,3070.8502000000003,3442.1422,2929.0461962074705,2987.8351227488693,49.286074078167594,-68.16558796683739,-64.98470398562421,-3.180883981213185,3143.8943018353716,2727.2006981646277,2935.5474999999997
2022-05-05,1651708800000,2940.65,2954.65,2683.0,2747.97,734845.3194,2920.918,3070.3334000000004,3436.6477999999997,2911.800844187712,2978.428647346953,41.61249086118868,-73.99951551135928,-66.78766629077123,-7.21184922058805,3138.5962934149084,2703.239706585092,2920.918
2022-05-06,1651795200000,2747.96,2758.18,2632.95,2692.85,711449.3234,2902.5955000000004,3067.952,3431.38725,2890.9483828365014,2967.229484705896,39.70777863814718,-82.12399418001496,-69.85493186861999,-12.269062311394975,3131.973071569293,2673.2179284307076,2902.5955000000004
2022-05-07,1651881600000,2692.86,2704.36,2584.75,2635.34,371271.4532,2884.9595,3061.8804000000005,3425.1788,2866.6047273282634,2954.214210795861,37.76546510670892,-92.14113280440324,-74.31217205577664,-17.8289607486266,3138.325284310007,2631.5937156899927,2884.9595
2022-05-08,1651968000000,2635.35,2642.0,2484.0,2519.71,757615.3415,2858.167,3053.2578000000003,3416.9716,2833.5671342493815,2937.1748299803376,34.14862879090353,-108.16332252089614,-81.08240214880055,-27.08092037209559,3144.8434757771793,2571.4905242228206,2858.167
2022-05-09,1652054400000,2519.71,2530.78,2225.0,2228.55,1574924.9793,2814.5060000000003,3040.6012,3407.8494,2775.9464547970597,2909.385620961501,27.108438634181724,-142.71012845238374,-93.40794740951719,-49.30218104286655,3191.299443541712,2437.7125564582884,2814.5060000000003
2022-05-10,1652140800000,2229.0,2457.34,2200.0,2342.05,1550626.1387,2777.8064999999997,3029.6416000000004,3399.69865,2734.6229829116255,2887.137165237521,32.91458604931586,-159.09625699184107,-106.54560932598199,-52.55064766585909,3187.1337696156697,2368.4792303843296,2777.8064999999997
2022-05-11,1652227200000,2342.04,2451.37,2005.0,2084.99,2022864.83806,2732.877,3011.9485999999997,3389.2880000000005,2672.7531750152802,2855.6804136595792,27.560129651266948,-190.62753995589583,-123.36199545196476,-67.26554450393107,3229.8725408693495,2235.8814591306505,2732.877
2022-05-12,1652313600000,2084.99,2195.0,1800.0,1960.22,2305192.90836,2682.7684999999997,2990.433,3378.67745,2604.8928726328727,2820.5643190062624,25.400269331648673,-223.11230535558707,-143.31205743268924,-79.80024792289782,3270.8379219656504,2094.699078034349,2682.7684999999997
2022-05-13,1652400000000,1960.22,2147.54,1940.23,2009.69,1134042.3387,2636.6014999999998,2968.4116,3367.62405,2548.2068847630753,2788.7653261040564,27.815748442243105,-242.0744172173895,-163.06452938962929,-79.00988782776022,3281.1019633442957,1992.1010366557036,2636.6014999999998
2022-05-14,1652486400000,2009.69,2070.06,1951.21,2056.48,563788.3078,2593.3755,2947.4984000000004,3357.2488499999995,2501.375752880878,2760.0482544921324,30.12043586689046,-250.43955423484294,-180.53953435867203,-69.90001987617092,3270.8993656601037,1915.8516343398965,2593.3755
2022-05-15,1652572800000,2056.47,2167.0,2000.68,2145.29,514398.2587,2550.309,2927.5042,3348.3652999999995,2467.4628240350803,2735.9400876493037,34.40154864992202,-247.05486609484387,-193.84260070590642,-53.21226538893745,3226.7863570164845,1873.8316429835158,2550.309
2022-05-16,1652659200000,2145.29,2145.29,1979.12,2023.66,822070.8531,2511.0085,2902.0644,3337.0535000000004,2425.195888412692,2708.0075351924684,31.550670864457686,-251.29028289575808,-205.33213714387676,-45.95814575188132,3213.4767950361575,1808.5402049638424,2511.0085
2022-05-17,1652745600000,2023.66,2122.42,2008.0,2090.72,568249.0448,2471.0965,2877.2203999999997,3325.41265,2393.3410418971976,2683.800180871195,34.76075953070844,-246.3954067950981,-213.54479107412104,-32.85061572097706,3173.8403024849486,1768.3526975150517,2471.0965
2022-05-18,1652832000000,2090.72,2110.72,1908.0,1915.11,631577.2341,2420.0055,2847.5124,3313.3747999999996,2347.7952283831787,2653.655467895854,30.70041855492923,-253.76123997212972,-221.58808085372277,-32.17315911840694,3128.406317686571,1711.6046823134293,2420.0055
2022-05-19,1652918400000,1915.11,2040.39,1903.18,2019.55,741476.9794,2380.1265,2820.1876,3302.0365,2316.533778060971,2628.788586801899,35.524041571849324,-248.3089298974719,-226.9322506624726,-21.3766792349993,3084.4004010718772,1675.8525989281227,2380.1265
2022-05-20,1653004800000,2019.55,2064.0,1923.0,1959.08,576981.5371,2341.7475,2793.739,3290.2347499999996,2282.4905611027834,2602.5255049665307,34.04639141642615,-246.03126325895118,-230.75205318176833,-15.279210077182853,3049.9486542457403,1633.5463457542596,2341.7475
2022-05-21,1653091200000,1959.08,1990.86,1937.36,1975.07,238869.7632,2299.2605,2764.1362,3277.16065,2253.212412426328,2577.9194067325493,34.81847962335462,-240.16743596940978,-232.63512973929664,-7.532306230113136,2988.1355947878696,1610.38540521213,2299.2605
2022-05-22,1653177600000,1975.06,2056.41,1966.33,2043.19,355735.1927,2258.593,2736.1245999999996,3264.35985,2233.2102779095344,2556.949626076371,38.14081455413177,-227.4022443782378,-231.58855266708488,4.186308288847073,2905.8455364677952,1611.3404635322045,2258.593
2022-05-23,1653264000000,2043.19,2088.5,1957.12,1973.32,636085.0224,2218.174,2705.1528000000003,3251.5648499999998,2208.458822870531,2534.0621897596507,36.107887506192085,-220.38322254038803,-229.34748664174552,8.964264101357486,2829.6877070712258,1606.6602929287742,2218.174
2022-05-24,1653350400000,1973.33,1993.83,1913.02,1979.41,534096.972,2170.1125,2674.3510000000006,3239.0907,2186.644649263814,2512.3111234945663,36.42595763888176,-211.88668722537295,-225.85532675847102,13.96863953309807,2691.379809655028,1648.845190344972,2170.1125
2022-05-25,1653436800000,1979.4,2022.34,1934.61,1942.63,524786.3091,2129.8455000000004,2645.0638,3226.21385,2163.4051588577363,2489.970687279093,35.28353487971012,-205.7492115543455,-221.83410371764595,16.084892163300452,2586.791538891891,1672.8994611081098,2129.8455000000004
2022-05-26,1653523200000,1942.64,1966.01,1735.0,1792.23,1168740.57514,2084.8144999999995,2617.5382,3212.1120499999997,2128.055143728428,2462.6083073857953,31.001767078076625,-210.59364843255116,-219.58601266062698,8.992364228075814,2484.927671963867,1684.701328036132,2084.8144999999995
2022-05-27,1653609600000,1792.24,1822.26,1703.0,1727.27,1296693.28537,2039.411,2587.5398,3196.7084999999997,2089.885130040006,2433.7715110177246,29.345337432377704,-217.17121409573156,-219.1030529476479,1.9318388519163534,2381.1661576728366,1697.6558423271638,2039.411
2022-05-28,1653696000000,1727.26,1808.98,1722.26,1792.22,558271.1818,2003.0365000000002,2559.5364,3182.0079499999997,2061.5360700361957,2408.612628232716,33.18905930271974,-214.66849529513775,-218.2161414171459,3.5476461220081603,2281.581690249237,1724.4913097507633,2003.0365000000002
2022-05-29,1653782400000,1792.21,1827.4,1759.96,1813.64,432430.611,1982.291,2530.6378,3167.93225,2037.926920508939,2385.280368302021,34.45546429550511,-208.55259315455737,-216.2834317646282,7.730838610070833,2252.2333253881884,1712.3486746118115,1982.291
2022-05-30,1653868800000,1813.64,2013.0,1803.18,1998.78,814922.8359,1965.1275,2506.5526,3154.33115,2034.1986423652304,2370.1234911137067,44.285570144390405,-186.61526135604458,-210.3497976829115,23.734536326866902,2179.2760136884726,1750.9789863115277,1965.1275
2022-05-31,1653955200000,1998.78,2016.45,1925.0,1941.9,751103.4226,1957.973,2485.7958000000003,3140.71335,2025.4082954733037,2353.330413030816,42.19196183116067,-171.8386593901896,-202.64757002436713,30.808910634177522,2165.0704118717604,1750.8755881282395,1957.973
2022-06-01,1654041600000,1941.9,1972.58,1763.75,1817.95,1037841.2706,1950.8595,2461.6016,3126.5816999999997,2005.6503625710843,2332.3351027158824,37.97846887262426,-168.19102355494465,-195.75626073048264,27.565237175537987,2166.7465278154323,1734.9724721845678,1950.8595
2022-06-02,1654128000000,1817.96,1853.05,1782.42,1834.08,788784.4017,1942.0790000000002,2435.9176,3112.6196,1989.3103280405048,2312.795686923103,38.83450397688042,-162.12975874322956,-189.03096033303206,26.901201589802497,2161.9291872548233,1722.2288127451768,1942.0790000000002
2022-06-03,1654214400000,1834.09,1843.91,1737.0,1775.12,741282.5346,1928.011,2410.9804,3098.6763,1968.9112491795042,2291.710365867295,36.83327309970869,-160.23663379110803,-183.27209502464726,23.035461233539223,2152.733081950084,1703.288918049916,1928.011
2022-06-04,1654300800000,1775.13,1816.0,1748.43,1804.58,388279.4579,1910.9754999999998,2386.2608,3086.6504,1953.2606540195516,2272.6072142646562,38.537584724689815,-154.5772722611996,-177.53313047195772,22.955858210758123,2118.205301570574,1703.7456984294256,1910.9754999999998
2022-06-05,1654387200000,1804.58,1830.17,1773.05,1806.23,371974.5061,1900.104,2361.1994,3074.24255,1939.2577345891182,2254.317911744474,38.63744665125791,-148.25011126470508,-171.6765266305072,23.426415365802114,2105.350674165452,1694.8573258345484,1900.104
2022-06-06,1654473600000,1806.22,1920.0,1804.35,1859.84,804250.3567,1888.56,2338.635,3063.55725,1931.6941408187258,2238.8481897152787,41.93830274558581,-137.32689269178536,-164.80659984276284,27.479707150977475,2074.7064143086795,1702.4135856913203,1888.56
2022-06-07,1654560000000,1859.84,1874.98,1725.13,1813.33,1397598.2288,1883.471,2313.7904,3051.1501000000003,1920.4213655026567,2222.161201883307,39.93141498705513,-130.91403605839514,-158.0280870858893,27.114051027494156,2071.9857897539564,1694.9562102460436,1883.471
2022-06-08,1654646400000,1813.33,1838.77,1765.28,1791.88,941510.1373,1872.0875,2287.5926,3038.0486499999997,1908.1793306928798,2205.2874292604324,39.00439015896424,-126.10893144752345,-151.64425595821615,25.535324510692703,2053.729381390218,1690.4456186097823,1872.0875
2022-06-09,1654732800000,1791.88,1833.0,1777.33,1788.81,535310.9618,1863.574,2261.848,3025.70115,1896.8108230078437,2188.9549810541407,38.86531976865646,-121.15200981282305,-145.54580672913755,24.3937969163145,2044.0659492275975,1683.0820507724027,1863.574
2022-06-10,1654819200000,1788.8,1804.32,1655.93,1662.91,955035.79239,1847.966,2235.4346,3013.5858500000004,1874.534554149954,2168.325766110841,33.577868860678706,-125.93103691027636,-141.62285276536534,15.691815855088976,2040.7608175029009,1655.171182497099,1847.966
2022-06-11,1654905600000,1662.91,1682.21,1496.74,1532.89,1220325.2542,1822.4509999999998,2206.8446,2999.5531,1841.996977564244,2143.4067164594353,29.165051390429696,-138.6121431899303,-141.02071085027833,2.408567660348041,2038.7791670887443,1606.1228329112553,1822.4509999999998
2022-06-12,1654992000000,1532.89,1547.0,1423.0,1434.84,1563225.37018,1795.527,2176.8808,2985.3804999999998,1803.2201225581255,2115.619786402203,26.35246307398063,-154.78950972595635,-143.77447062541395,-11.015039100542396,2058.955235396236,1532.0987646037643,1795.527
2022-06-13,1655078400000,1434.84,1455.0,1165.45,1209.82,3626351.66536,1757.0475,2142.6572,2968.8053500000005,1746.7058251716373,2080.0982261511363,21.280430467493588,-183.6504150208375,-151.74965950449868,-31.90075551633882,2111.0527174120784,1403.0422825879214,1757.0475
2022-06-14,1655164800000,1209.35,1268.45,1075.8,1208.9,2716493.80131,1720.361,2106.7028,2954.6438499999995,1695.4862227743386,2045.933589831484,21.262411714284283,-204.24274349949565,-162.24827630349807,-41.99446719599757,2136.4632233970533,1304.2587766029467,1720.361
2022-06-15,1655251200000,1208.9,1250.0,1014.4,1237.52,3114823.13621,1692.6255,2075.2598000000003,2940.355,1651.8703920339256,2014.2310961126022,23.434336902105173,-215.7657046323534,-172.95176196926914,-42.81394266308425,2157.015512919066,1228.2354870809343,1692.6255
2022-06-16,1655337600000,1237.53,1257.85,1051.55,1068.5,1447386.8304,1659.687,2038.8506,2924.2236,1596.3113070783136,1977.1436021474024,19.93673798282572,-235.81787412809786,-185.52498440103489,-50.29288972706297,2197.260050518689,1122.113949481311,1659.687
2022-06-17,1655424000000,1068.5,1118.0,1051.11,1086.94,1220677.9491,1624.423,2001.8508000000002,2907.43565,1547.7997540232361,1942.2336569651516,21.316513501516383,-247.3698830022215,-197.8939641212722,-49.47591888094931,2212.730242726084,1036.1157572739162,1624.423
2022-06-18,1655510400000,1086.93,1097.58,881.56,995.13,2308983.5187,1583.4975,1965.4107999999999,2889.26,1495.1645393543565,1905.0923370841654,19.513404597801255,-260.92544684374616,-210.500260665767,-50.42518617797916,2224.93896030247,942.0560396975296,1583.4975
2022-06-19,1655596800000,995.12,1158.62,936.15,1128.53,2018599.4499,1539.9850000000001,1933.4482,2871.9878999999996,1460.2469641777511,1874.6389121004727,28.921363241645594,-257.9307980376045,-219.98636814013452,-37.94442989747,2180.9069692130734,899.0630307869267,1539.9850000000001
2022-06-20,1655683200000,1128.53,1170.0,1053.0,1128.24,1721772.9132,1499.302,1899.5167999999999,2855.0730500000004,1428.6272533036795,1845.3683665279052,28.913451016714077,-252.66831480729297,-226.5227574735662,-26.14555733372677,2136.2950927600095,862.3089072399904,1499.302
2022-06-21,1655769600000,1128.24,1194.0,1109.23,1125.85,1306095.3757,1464.6970000000001,1864.9030000000002,2839.62365,1399.7913244176148,1817.1519599973992,28.84341665820662,-245.8565309110968,-230.38951216107233,-15.467018750024465,2103.880968669397,825.5130313306031,1464.6970000000001
2022-06-22,1655856000000,1125.86,1127.33,1043.65,1050.19,1306959.8593,1425.5025,1830.2728,2824.28835,1366.4959601873657,1787.0750203896582,26.643268884531764,-243.7534349136654,-233.06229671159096,-10.691138202074427,2065.413244522202,785.5917554777978,1425.5025
2022-06-23,1655942400000,1050.19,1155.0,1045.3,1144.72,1278257.0899,1393.9825,1794.3544,2809.0297499999997,1345.3744401695212,1761.884627433201,33.47139550142555,-231.78703850640568,-232.80724507055393,1.0202065641482534,2023.9293251804734,764.0356748195267,1393.9825
2022-06-24,1656028800000,1144.71,1245.43,1132.0,1225.02,1337137.483,1365.0045,1763.8953999999999,2793.4169,1333.9121125343286,1740.831112631899,38.691872850152635,-213.36451096788096,-228.91869825001936,15.5541872821384,1969.5420989125546,760.4669010874455,1365.0045
2022-06-25,1656115200000,1225.02,1256.77,1180.0,1242.36,861986.6177,1336.811,1734.8856,2778.0967,1325.1928637215353,1721.2832258620208,39.79058627622203,-195.11615450928912,-222.15818950187332,27.042034992584206,1908.0890067847486,765.5329932152512,1336.811
2022-06-26,1656201600000,1242.31,1280.0,1194.6,1197.79,884184.273,1303.7085,1706.1346000000003,2761.9011,1313.0592576528177,1700.7540797497848,37.90997884247532,-182.15090481085622,-214.15673256366992,32.0058277528137,1824.408951056991,783.0080489430088,1303.7085
2022-06-27,1656288000000,1197.79,1238.93,1172.49,1192.51,868734.2061,1272.6675,1679.5906,2747.33545,1301.5783759715969,1680.8229393674403,37.68276408580381,-170.33834843959585,-205.3930557388551,35.05470729925926,1739.3633234599415,805.9716765400586,1272.6675
2022-06-28,1656374400000,1192.51,1237.99,1136.32,1144.05,1104065.2211,1240.276,1657.9006,2733.5660000000003,1286.5756734981114,1659.7730201765603,35.57527456975795,-163.0080738075303,-196.91605935259017,33.90798554505986,1644.0089845033117,836.5430154966883,1240.276
2022-06-29,1656460800000,1144.05,1156.8,1087.42,1100.21,1295517.796,1205.846,1633.0637999999997,2718.6202000000003,1268.8265617363866,1637.8293723264992,33.73703784302083,-158.90454725753557,-189.31375693357927,30.4092096760437,1525.2272928396872,886.4647071603129,1205.846
2022-06-30,1656547200000,1100.21,1106.62,998.0,1071.01,1420670.3656,1176.2509999999997,1612.7842,2703.3252500000003,1249.9868891900642,1615.6011616470287,32.5313034953207,-156.20800027668452,-182.69260560220033,26.484605325515815,1421.9247744977038,930.5772255022956,1176.2509999999997
2022-07-01,1656633600000,1071.02,1117.0,1033.44,1059.73,1562255.1439,1152.593,1594.7744,2689.71425,1231.8671854576771,1593.8022925628316,32.0547106946662,-153.21500192671056,-176.79708486710237,23.582082940391814,1340.7258069315606,964.4601930684396,1152.593
2022-07-02,1656720000000,1059.73,1078.88,1028.29,1067.01,714812.0804,1134.2015,1575.9207999999999,2675.75435,1216.1665011283744,1573.1437712858578,32.73958756801164,-148.54327955078588,-171.14632380383907,22.603044253053184,1274.1056819637533,994.2973180362463,1134.2015
2022-07-03,1656806400000,1067.01,1088.34,1040.78,1074.26,644746.3337,1127.4235,1556.2764000000002,2661.0302500000003,1202.6515962590056,1553.5797018236672,33.45892764223228,-142.6119497172176,-165.43944898651478,22.827499269297164,1265.134720207167,989.7122797928333,1127.4235
2022-07-04,1656892800000,1074.26,1160.9,1045.37,1151.0,1150108.9861,1124.5285,1536.3906,2646.9947,1197.7323966152908,1537.7922625364647,40.68953130814579,-130.2179796229152,-158.39515511379489,28.177175490879677,1257.623737822195,991.4332621778049,1124.5285
2022-07-05,1656979200000,1151.01,1174.9,1076.34,1132.5,1398961.4495,1119.2775000000001,1518.5674000000001,2633.2801,1191.5197874138346,1521.8984483193485,39.57313139150588,-120.4994220889414,-150.81600850882418,30.316586419882782,1242.0103133587204,996.5446866412799,1119.2775000000001
2022-07-06,1657065600000,1132.51,1205.0,1111.44,1186.57,1211768.0757,1125.181,1500.4844,2619.4133,1191.0483790887074,1508.7483130911387,44.37669170735748,-107.19867847014211,-142.09254250108776,34.89386403094565,1248.9304381237616,1001.4315618762384,1125.181
2022-07-07,1657152000000,1186.57,1254.29,1163.18,1237.49,1001316.079,1132.7085,1486.932,2605.98005,1195.4713906040686,1498.1107321856039,48.52654892777665,-91.49423627911528,-131.97288125669328,40.478644977578,1264.3043125889535,1001.1126874110463,1132.7085
2022-07-08,1657238400000,1237.49,1276.46,1193.15,1214.04,1189518.3631,1143.654,1470.8218,2592.3266,1197.2398295941573,1486.970703472443,46.79507628537649,-80.01817204079953,-121.58193941351455,41.56376737271502,1263.5524397561014,1023.7555602438987,1143.654
2022-07-09,1657324800000,1214.03,1235.4,1204.67,1217.02,576337.1809,1148.0785,1455.9805999999999,2578.34095,1199.1236553470949,1476.3844013754845,47.05361799514441,-69.87734482228097,-111.24102049526785,41.36367567298687,1271.8851959859105,1024.2718040140896,1148.0785
2022-07-10,1657411200000,1217.02,1219.95,1153.0,1168.36,1018038.6506,1150.0845000000002,1439.8464,2564.2852,1196.1937834092762,1464.3050130862498,43.349353881099326,-65.01763865595126,-101.99634412740454,36.97870547145328,1273.840536050561,1026.3284639494393,1150.0845000000002
2022-07-11,1657497600000,1168.37,1171.29,1091.71,1096.4,1201652.3048,1148.6119999999999,1420.9106,2549.2101500000003,1186.6896135607738,1449.87736551424,38.519902141345156,-66.20963366915794,-94.83900203575523,28.62936836659729,1274.1740418117977,1023.049958188202,1148.6119999999999
2022-07-12,1657584000000,1096.37,1098.26,1033.46,1038.58,1261349.6321,1148.0315,1402.2158,2534.17125,1172.5839360787954,1433.7480570627013,35.13300423278403,-71.00142880863154,-90.07148739033049,19.070058581698945,1275.5011379964565,1020.5618620035436,1148.0315
2022-07-13,1657670400000,1038.58,1119.18,1006.32,1115.0,2035605.8299,1146.5455,1384.9275999999998,2519.2721,1167.0997516903387,1421.248133256321,42.34813078388388,-67.85036883176736,-85.62726367861787,17.77689484685051,1274.8252669897618,1018.2657330102381,1146.5455
2022-07-14,1657756800000,1115.01,1214.65,1072.11,1193.42,1605101.9262,1144.9654999999998,1369.9433999999999,2504.9214,1169.6064420055445,1412.313696658034,48.658997406498564,-58.352639575457715,-80.17233885798584,21.81969928252812,1270.079477392406,1019.8515226075937,1144.9654999999998
2022-07-15,1657843200000,1193.42,1287.82,1181.05,1231.25,1466037.2584,1144.41,1358.7237999999998,2490.8915,1175.4772570526357,1405.2131595341893,51.42156742012213,-47.228633581762324,-73.58359780274114,26.354964220978815,1267.8771546604503,1020.94284533955,1144.41
2022-07-16,1657929600000,1231.25,1422.91,1191.23,1355.85,1493809.9226,1152.313,1351.2954,2478.7070000000003,1192.6556135238131,1403.2773493563782,59.20727442661993,-28.03542508434589,-64.47396325906209,36.4385381747162,1305.1717533769258,999.4542466230744,1152.313
2022-07-17,1658016000000,1355.84,1387.0,1319.04,1338.65,1246202.8795,1159.62,1342.224,2467.2493000000004,1206.5598408072594,1400.7429434992653,57.829435038138314,-14.05059876774476,-54.389290360798626,40.338691593053866,1332.1696022596057,987.0703977403942,1159.62
2022-07-18,1658102400000,1338.65,1597.47,1336.07,1581.04,2029918.76521,1181.4695,1337.572,2456.60815,1242.2246178732348,1407.8134163032157,68.83592239590132,16.402249187059397,-40.23098245122702,56.63323163828642,1433.1324510654058,929.8065489345939,1181.4695
2022-07-19,1658188800000,1581.03,1631.0,1493.11,1542.32,1846048.6816,1203.575,1328.4428,2445.9386,1270.8051304567362,1413.088184291325,65.87801118967292,36.985622950087645,-24.78766137096409,61.77328432105173,1497.0057819911704,910.1442180088296,1203.575
2022-07-20,1658275200000,1542.33,1620.4,1484.23,1521.58,1351177.4247,1226.1035,1320.0364,2434.7188,1294.6884513656184,1417.3427652995085,64.2845743421689,51.03623632055019,-9.622881832661236,60.65911815321142,1543.5656721259884,908.6413278740116,1226.1035
2022-07-21,1658361600000,1521.63,1605.98,1463.56,1575.45,1247327.4963,1251.8894999999998,1315.1863999999998,2423.4547000000002,1321.427646473655,1423.5430490132533,66.54786887071175,65.7602640458922,5.453747343049452,60.30651670284275,1593.9350037841477,909.8439962158517,1251.8894999999998
2022-07-22,1658448000000,1575.45,1650.05,1516.11,1535.27,1170723.0873,1275.3025,1309.2102,2412.3016000000002,1341.7935849047353,1427.924498071557,63.32453781817914,73.34153632021003,19.031305138481567,54.310231181728454,1627.4775531127277,923.1274468872723,1275.3025
2022-07-23,1658534400000,1535.27,1596.51,1488.0,1548.67,851284.7339,1299.0230000000001,1304.6812,2401.1194,1361.496100628094,1432.659615794241,63.95163646453158,79.51442444031409,31.127928998848073,48.38649544146601,1657.6857388006085,940.3602611993917,1299.0230000000001
2022-07-24,1658620800000,1548.66,1664.34,1545.67,1597.7,1009935.8997,1321.3579999999997,1300.5436,2391.40475,1383.991710092085,1439.1317877238787,66.22710255189166,87.35581058067692,42.37350531521385,44.98230526546307,1695.661325745249,947.0546742547504,1321.3579999999997
2022-07-25,1658707200000,1597.7,1609.55,1435.58,1440.79,1418390.9809,1336.7724999999998,1293.2348,2381.5746500000005,1389.4010710356958,1439.1968156562757,54.393762913752944,79.98680188061167,49.89616462829342,30.090637252318245,1704.0215763976878,969.5234236023118,1336.7724999999998
2022-07-26,1658793600000,1440.79,1454.11,1356.17,1449.12,1199643.7408,1349.9,1285.0204,2372.82405,1395.0885880799153,1439.5859601403433,54.85493280021433,73.96633293462764,54.71019828956027,19.256134645067377,1713.486018763037,986.3139812369632,1349.9
2022-07-27,1658880000000,1449.12,1644.44,1420.83,1635.74,1513426.0413,1369.8125,1281.4686,2365.598,1418.0077701675423,1447.2782754289574,63.7088474032754,83.29358566430255,60.426875764508736,22.86670989979382,1749.8420540019963,989.7829459980037,1369.8125
2022-07-28,1658966400000,1635.74,1784.79,1593.27,1724.52,1578145.07555,1395.3365,1280.1214,2358.4607499999997,1447.199411103967,1458.1504999219396,67.02234343541531,96.73421289508133,67.68834319062326,29.04586970445807,1797.986511015717,992.6864889842827,1395.3365
2022-07-29,1659052800000,1724.52,1765.99,1655.02,1721.68,1205266.5703,1420.5695,1278.7787999999998,2351.65575,1473.3404195702556,1468.4849901210794,66.8121934780653,105.93568194603245,75.3378109417051,30.597871004327345,1838.3264573076651,1002.812542692335,1420.5695
2022-07-30,1659139200000,1721.68,1744.85,1673.01,1697.0,735132.5286,1447.0014999999999,1279.4605999999999,2343.9421500000003,1494.641331992136,1477.4463630575076,64.90753841688579,109.96879095237841,82.26400694383977,27.70478400853864,1864.4785781383803,1029.5244218616194,1447.0014999999999
2022-07-31,1659225600000,1697.0,1754.69,1666.0,1678.12,696326.8079,1476.0875,1282.3652,2335.47645,1512.1154908500278,1485.3159174474092,63.41812413245582,110.36933172997283,87.8850719010664,22.48425982890643,1872.322277669705,1079.8527223302951,1476.0875
2022-08-01,1659312000000,1678.12,1704.68,1606.12,1630.28,801566.5648,1505.6725,1286.274,2327.4248,1523.3692536262156,1491.0007834298638,59.68105824142986,105.60907927105131,91.4298733750634,14.17920589598792,1852.044284409414,1159.3007155905857,1505.6725
2022-08-02,1659398400000,1630.28,1678.0,1559.28,1630.91,1081964.5104,1531.468,1294.6958,2319.04225,1533.611229471338,1496.4874193737908,59.71472472529834,100.72627088561649,93.28915287717402,7.437118008442468,1831.3407523199846,1231.5952476800155,1531.468
2022-08-03,1659484800000,1630.91,1685.03,1589.71,1618.16,777724.7413,1552.7050000000002,1302.881,2310.50285,1541.6634933312107,1501.2588931238383,58.64741171097059,94.73573701229157,93.57846970419753,1.1572673080940348,1811.0989577853238,1294.3110422146765,1552.7050000000002
2022-08-04,1659571200000,1618.16,1662.79,1580.39,1607.96,735552.181,1571.5405,1310.2898,2301.80825,1547.9774463472859,1505.4432502562368,57.75801140816349,88.14901404017337,92.4925785713927,-4.343564531219329,1784.3603599260991,1358.720640073901,1571.5405
2022-08-05,1659657600000,1607.97,1742.07,1605.64,1736.81,1005846.4712,1590.5884999999998,1323.656,2294.4439500000003,1565.9614990761158,1514.5164561285412,64.98243636005913,92.26256140913824,92.44657513894181,-0.18401372980356712,1790.5867768199894,1390.5902231800103,1590.5884999999998
2022-08-06,1659744000000,1736.81,1749.93,1685.26,1690.6,523314.6444,1608.1860000000001,1335.7291999999998,2287.0977,1577.831832497438,1521.4216931431083,60.9560801906598,90.74773314939148,92.10680674103175,-1.3590735916402679,1775.7165380399824,1440.6554619600179,1608.1860000000001
2022-08-07,1659830400000,1690.6,1729.79,1668.0,1700.19,439904.764,1614.1435,1349.8304,2280.17855,1589.4849913072057,1528.4322149806335,61.48937104179033,89.29175393563673,91.54379617995275,-2.2520422443160157,1785.8120180543192,1442.4749819456806,1614.1435
2022-08-08,1659916800000,1700.2,1818.0,1693.87,1777.05,781620.5443,1625.8799999999999,1362.8008,2274.0564,1607.3483254684243,1538.1819320402167,65.55061142234582,93.26474168627738,91.88798528121768,1.3767564050596945,1808.0751724935833,1443.6848275064165,1625.8799999999999
2022-08-09,1660003200000,1777.05,1790.83,1667.93,1702.76,818171.1019,1634.9389999999999,1374.2912,2269.7294500000003,1616.4351516142888,1544.6359739209925,59.06672178935546,89.38836751157964,91.38806172729008,-1.9996942157104343,1813.4697475925839,1456.4082524074158,1634.9389999999999
2022-08-10,1660089600000,1702.76,1885.0,1656.78,1853.57,1317767.5127,1648.845,1388.8455999999999,2266.9364,1639.0194228891182,1556.7510337672281,66.34450774974701,97.36307871360759,92.58306512455358,4.780013589054008,1848.7245514803042,1448.9654485196959,1648.845
2022-08-11,1660176000000,1853.58,1942.0,1850.32,1880.19,1105261.9009,1666.091,1405.4456,2263.6423,1661.9880492806308,1569.4349147959645,67.44479426496193,104.62505382957124,94.99146286555712,9.633590964014118,1882.6236366069747,1449.558363393025,1666.091
2022-08-12,1660262400000,1880.19,1964.71,1853.06,1958.28,717628.1015,1686.5715,1421.7168,2261.2372499999997,1690.206330301523,1584.683741666711,70.49238094359258,115.35172887678414,99.06351606780252,16.288212808981612,1930.5508501322788,1442.5921498677212,1686.5715
2022-08-13,1660348800000,1958.28,2020.0,1946.5,1983.55,695876.0293,1705.864,1436.8874000000003,2258.86085,1718.143822653759,1600.3255557189968,71.42460928481893,124.45710985250025,104.14223482474208,20.314875027758177,1978.0711605523445,1433.6568394476556,1705.864
2022-08-14,1660435200000,1983.55,2030.0,1906.0,1935.31,569583.4852,1730.5900000000001,1450.7464000000002,2256.2224499999998,1738.8263157343533,1613.4622005927617,67.06854990649097,126.32443557589636,108.57867497497294,17.74576060092342,1991.6024254513009,1469.5775745486994,1730.5900000000001
